User ID,Follower Count,Following Count,Account Active Since,Feedback
3G5DFRLW6,657,108,2024-10-13,"Honestly, content feels endless and a bit shallow yet I keep scrolling way longer than I plan"
VSLH9BH81,"11,484",721,2017-05-06,"Honestly, I open it for a minute and stay for hours
 More often than not, too many quick dopamine hits"
26IBHRBP9,240,163,2023-12-14,"Overall, I like the variety of content though I find useful content regularly"
63NA7HN98,"10,455",1878,2024-10-07,"From my side, the ad load feels excessive"
PBN78BMYY,"1,146",1860,2025-10-22,"I guess, it’s addictive without giving much substance"
FHN5YLRA9,11,1655,2023-06-24,"I feel like, the layout feels cluttered"
T23G5SMQ5,318,278,2019-03-28,"From my side, UI changes are confusing yet fonts look weird on some screens"
AZNP7UYA7,"15,976",217,2016-07-12,"I guess, it’s a nice break during the day"
6FFRLKWLQ,"19,913",1998,2020-04-06,"Sometimes, I open it for a minute and stay for hours plus too many quick dopamine hits
 I guess, I keep seeing sponsored posts every few swipes but I’m getting more ads than actual content"
7SZPL56GW,"24,919",627,2017-06-18,"Recently, stories and reels are entertaining but overall a good experience"
JB4HLLQLL,"1,492",405,2020-02-08,"Not gonna lie, it hooks me more than it should plus too many quick dopamine hits
 I guess, I open it for a minute and stay for hours"
LWS1YQ6T0,"1,125",1829,2018-01-14,"For me, the reels pull me in and I lose track of time
 For me, the feed is super engaging but low value plus the feed is super engaging but low value"
EBNDYCPN0,"1,575",134,2023-06-08,"At times, the feed is super engaging but low value"
MEVAYK8KF,"143,896",1661,2024-04-11,"Lately, followers count seems off but app crashes occasionally"
NKLOWQDWO,"1,855",1452,2024-06-10,"Overall, too many sponsored reels
 Recently, too many sponsored reels though ads are popping up almost every scroll"
IWKVYTNDJ,837,838,2017-09-20,"Sometimes, navigation could be simpler but icons aren’t intuitive"
E92MPNSM4,"5,458",937,2020-01-23,"For me, it’s hard to stop once I start however too many quick dopamine hits"
L8LGH8RFC,"99,129",76,2016-12-22,"Honestly, the feed feels cluttered with promotions
 More often than not, the ad load feels excessive"
Z9CPCYWC9,"1,651",450,2024-07-08,"Sometimes, stories and reels are entertaining and overall a good experience"
JO4PYAP3J,"1,285",576,2025-02-26,"Kind of, I keep seeing sponsored posts every few swipes but ads are popping up almost every scroll"
YT2M6TWD1,"13,632",390,2023-04-04,"Tbh, it’s addictive without giving much substance"
N5IO7R6FW,99,1475,2023-12-30,"Honestly, recommendations are usually on point"
4MYPE46AE,"12,769",782,2020-11-27,"Recently, the reels pull me in and I lose track of time so it’s hard to stop once I start
 More often than not, I open it for a minute and stay for hours yet I open it for a minute and stay for hours"
TGLZLM5VU,"1,709",966,2024-07-06,"For me, I enjoy discovering new creators"
5CSRRQSX6,"137,060",1750,2018-02-11,"Not gonna lie, too many quick dopamine hits and it’s addictive without giving much substance
 Lately, ads are popping up almost every scroll plus sponsored content is overwhelming"
2N5FNP36F,"48,441",244,2016-03-08,"More often than not, I open it for a minute and stay for hours so the feed is super engaging but low value
 More often than not, it’s hard to stop once I start plus too many quick dopamine hits"
9MRQVD7X1,702,1012,2018-04-22,"More often than not, too many quick dopamine hits
 These days, there are too many ads in between posts"
7GKXQ9J5T,577,1110,2018-10-22,"I feel like, uploads take too long but login issues happen randomly"
NCUYK2VFH,"1,879",614,2022-12-14,"From my side, the feed feels cluttered with promotions"
GZBUTKO9I,"24,326",1360,2023-04-03,"I feel like, ads show up way too frequently
 Recently, ads are popping up almost every scroll plus I keep seeing sponsored posts every few swipes"
JTNWU9S15,"3,996",676,2019-07-12,"It feels like, it’s addictive without giving much substance"
5YYA1T04U,359,93,2024-02-15,"It feels like, login issues happen randomly"
VKCXALLSS,596,895,2021-06-27,"For me, I keep scrolling way longer than I plan yet too many quick dopamine hits
 Recently, sponsored content is overwhelming yet there are too many ads in between posts"
IJWEF7R1B,626,1791,2023-08-13,"From my side, recommendations are usually on point
 Sometimes, overall a good experience however stories and reels are entertaining"
MYDL0L89K,"92,341",1607,2017-04-25,"Sometimes, dark mode could be better"
GRX6A990B,412,232,2024-07-18,"These days, the layout feels cluttered"
E72HM2IRC,"15,479",629,2024-10-30,"Recently, uploads take too long though app crashes occasionally"
KFLTTU2A8,"1,053",1605,2024-07-23,"At times, recommendations are usually on point"
334KCCNJD,525,1814,2019-05-24,"Recently, ads show up way too frequently"
SZWD0W9RY,"149,273",1497,2019-03-22,"I guess, it’s addictive without giving much substance
 Sometimes, it’s hard to stop once I start"
QRAQIK3OM,"1,735",1510,2020-11-03,"I guess, I open it for a minute and stay for hours"
NH8RQ9NZ6,"9,156",1610,2018-10-10,"Lately, too many quick dopamine hits however content feels endless and a bit shallow
 These days, I keep scrolling way longer than I plan"
4ISOTN9UZ,986,1464,2016-11-23,"I feel like, too many quick dopamine hits"
NTZT9P3DX,453,1159,2021-03-24,"Tbh, uploads take too long so app crashes occasionally"
BGX25FPLO,"18,074",1401,2022-03-18,"It feels like, I open it for a minute and stay for hours
 Tbh, it hooks me more than it should though it hooks me more than it should"
5BS3VOPP5,"1,665",1154,2025-05-06,"Recently, notifications are inconsistent yet search isn’t very accurate"
87IXHHKFF,"1,579",1094,2024-05-04,"These days, navigation could be simpler however buttons are hard to find"
GSG6A8MLI,"1,593",1542,2024-11-06,"These days, the feed is super engaging but low value yet it’s addictive without giving much substance"
37KTLL8SN,"110,236",1257,2023-10-18,"I feel like, I open it for a minute and stay for hours however I open it for a minute and stay for hours"
ZTDG7A1RB,782,1748,2022-06-11,"Not gonna lie, ads interrupt the experience a lot"
6442SIHXO,674,1089,2016-10-02,"Recently, too many quick dopamine hits"
HDPVQG527,"1,900",1070,2024-11-17,"In my experience, navigation could be simpler and too many tabs on the screen"
L8JVZSLT6,"130,192",1140,2019-03-19,"For me, there are too many ads in between posts and ads interrupt the experience a lot
 Overall, I keep seeing sponsored posts every few swipes"
YGFPQXO0E,"2,386",1285,2017-02-12,"More often than not, it hooks me more than it should plus I keep scrolling way longer than I plan"
7EGA4TIAD,"4,071",1742,2018-03-02,"Recently, I keep scrolling way longer than I plan but it hooks me more than it should
 Honestly, ads show up way too frequently"
O1ICNS8Y7,482,1025,2019-05-09,"Lately, it hooks me more than it should"
CS1KEDJMN,"1,044",1662,2017-05-25,"From my side, I open it for a minute and stay for hours and I open it for a minute and stay for hours
 Tbh, there are too many ads in between posts but ads are popping up almost every scroll"
L0JD0I2V4,"1,599",501,2021-05-07,"Lately, the ad load feels excessive
 It feels like, sponsored content is overwhelming"
ZO7UTXZBD,"1,797",136,2025-11-04,"Overall, too many quick dopamine hits"
XG4XNUBY8,"127,468",1198,2025-07-24,"More often than not, ads are popping up almost every scroll however ads interrupt the experience a lot
 Recently, the ad load feels excessive"
5NHQR6F7Q,279,987,2024-01-27,"Not gonna lie, content feels endless and a bit shallow
 I feel like, I keep scrolling way longer than I plan"
JFII0UGPK,569,1766,2021-05-24,"Overall, too many sponsored reels
 I feel like, ads show up way too frequently so ads show up way too frequently"
L5H6SW3ZH,"5,638",270,2016-07-25,"I feel like, it hooks me more than it should
 Kind of, I’m getting more ads than actual content plus there are too many ads in between posts"
B80U10KWC,495,180,2019-11-28,"More often than not, sponsored content is overwhelming
 Not gonna lie, I’m getting more ads than actual content however ads show up way too frequently"
E7FLQHRRP,"12,450",187,2019-05-14,"Tbh, the reels pull me in and I lose track of time so the reels pull me in and I lose track of time"
ZMPRGAAO7,"136,383",1956,2024-01-21,"Lately, ads are popping up almost every scroll so ads are popping up almost every scroll"
J3YVHWB2A,326,584,2019-08-17,"Tbh, it’s a nice break during the day however recommendations are usually on point"
1S4DJ9DV3,"1,414",728,2025-09-10,"Tbh, the reels pull me in and I lose track of time"
JKA0J2NBI,"36,126",154,2024-02-24,"I guess, I end up wasting a lot of time here
 Tbh, ads are popping up almost every scroll"
AZ8YGCVHL,893,1277,2021-05-02,"From my side, ads show up way too frequently however ads show up way too frequently"
Y978TNMS5,"69,386",993,2019-11-14,"From my side, ads interrupt the experience a lot"
TJL7P1YVF,"1,363",1301,2022-11-02,"For me, the features keep getting better but the app is smooth and fun to use
 Tbh, it’s a nice break during the day though I enjoy discovering new creators"
KJAX57U0Y,"53,730",1831,2023-01-09,"Not gonna lie, I open it for a minute and stay for hours so the feed is super engaging but low value"
5YOVM5CV3,"103,792",1630,2022-06-13,"In my experience, the reels pull me in and I lose track of time
 More often than not, too many quick dopamine hits plus I keep scrolling way longer than I plan"
X6POQBT55,274,203,2016-06-11,"For me, content feels endless and a bit shallow so I keep scrolling way longer than I plan
 Honestly, ads interrupt the experience a lot"
AWO7PLR1X,"11,515",1789,2025-06-29,"Honestly, the ad load feels excessive so ads are popping up almost every scroll
 From my side, I’m getting more ads than actual content and ads interrupt the experience a lot"
KYLJ1J2PE,578,367,2019-08-26,"Sometimes, icons aren’t intuitive though buttons are hard to find"
6K0EXC1T0,"1,383",405,2020-11-19,"Recently, stories and reels are entertaining
 At times, the features keep getting better though the features keep getting better"
PTMQK0YMX,238,551,2017-04-08,"Recently, UI changes are confusing plus design feels inconsistent"
NPPUFU73U,986,781,2025-11-15,"In my experience, the layout feels cluttered"
FMCIE4ACJ,205,686,2019-09-15,"Honestly, the reels pull me in and I lose track of time
 It feels like, I open it for a minute and stay for hours so I keep scrolling way longer than I plan"
RZV1SQQQ5,"1,638",1329,2023-06-14,"I guess, it hooks me more than it should yet content feels endless and a bit shallow"
7663C42XC,"2,635",1901,2024-10-30,"For me, I’m getting more ads than actual content"
T1VDY3V83,169,836,2023-08-11,"Kind of, it’s addictive without giving much substance
 Recently, I’m getting more ads than actual content"
TWCW75VI7,490,1209,2018-02-22,"Sometimes, I end up wasting a lot of time here so too many quick dopamine hits"
IXU1OUBNL,38,1524,2025-06-02,"Lately, there are too many ads in between posts"
I09P5EL2B,"15,595",1377,2025-02-10,"In my experience, I keep scrolling way longer than I plan however content feels endless and a bit shallow
 Not gonna lie, too many quick dopamine hits however the feed is super engaging but low value"
E45TE3PPM,670,1604,2016-08-21,"It feels like, the feed is super engaging but low value
 I feel like, the ad load feels excessive"
XF7KZORQQ,390,1937,2022-09-21,"At times, it’s hard to stop once I start
 I guess, content feels endless and a bit shallow"
Z79HQTYLU,"144,029",883,2017-08-13,"Kind of, I keep scrolling way longer than I plan
 Sometimes, it’s addictive without giving much substance and it’s addictive without giving much substance"
8PNNE6IT1,612,1039,2019-04-17,"Recently, the feed is super engaging but low value however it’s addictive without giving much substance
 In my experience, too many quick dopamine hits"
J2MWYI7CE,719,275,2019-12-22,"Tbh, I keep seeing sponsored posts every few swipes"
NLZ15BCW7,"117,880",235,2020-11-12,"These days, the reels pull me in and I lose track of time however I end up wasting a lot of time here"
GZ5RKSD08,"51,626",1830,2025-07-13,"It feels like, it hooks me more than it should however the reels pull me in and I lose track of time"
GHNBJN2E6,"12,042",466,2019-01-14,"In my experience, it’s hard to stop once I start and I open it for a minute and stay for hours
 Kind of, the ad load feels excessive"
1G6YRGC5F,"1,624",472,2022-01-16,"It feels like, great way to stay connected with friends
 Kind of, I find useful content regularly"
9H32ISNKT,859,1386,2025-01-07,"I guess, I keep scrolling way longer than I plan
 Honestly, too many sponsored reels"
TEO2T8FY6,"14,226",1994,2016-02-15,"I feel like, the reels pull me in and I lose track of time though it’s addictive without giving much substance
 Lately, I end up wasting a lot of time here however content feels endless and a bit shallow"
AZFN4OQXH,"1,986",1561,2024-11-20,"It feels like, it’s a nice break during the day plus stories and reels are entertaining"
6ZP1WZ2NA,"1,688",1076,2018-04-06,"Not gonna lie, it’s hard to stop once I start however too many quick dopamine hits
 More often than not, too many quick dopamine hits"
